transaction_id,customer_name,start_date,end_date,product_family,region,account_owner,bookings,term_days,arr
2715,Mayer - Mayert,2020-06-11,2021-06-11,Classic,Latin America,Sonja Griffin,382,365,382.0
6010,"Deckow, Rempel and Orn",2020-11-02,2021-11-01,Elite Plus,Latin America,Christopher Little,380,364,381.04
1563,"Grimes, Kshlerin and Connelly",2021-03-03,2024-03-01,Elite Plus,Europe,Cecelia Burgess,1140,1094,380.35
7886,Larson Inc,2018-08-14,2019-08-13,Classic,North America,Tomas Glover,379,364,380.04
1934,Tillman - Kuvalis,2020-05-23,2021-05-22,Classic,North America,Patty Ingram,379,364,380.04
7308,Rau Ltd,2019-03-21,2020-03-20,Classic,North America,Grant Cortez,380,365,380.0
7056,Cremin-Wolff,2018-10-08,2019-10-07,Classic,North America,Sonja Griffin,377,364,378.04
3811,Ferry Inc,2022-06-21,2023-06-20,Elite Plus,Asia,Karl Long,377,364,378.04
3363,"Hermann, Hilll and Klein",2021-01-31,2022-01-30,Elite Plus,North America,Cecelia Burgess,377,364,378.04
6968,Morissette Inc,2019-07-23,2020-07-22,Classic,North America,Marsha Aguilar,378,365,378.0
571,Mann - Mauston,2021-10-03,2021-11-01,Classic,Latin America,Walter Sacha,30,29,377.59
2787,"Padberg, Schumm and Moen",2021-10-29,2021-11-27,Classic,North America,Lonnie May,30,29,377.59
3753,Runte Group,2021-05-07,2021-06-05,Classic,Latin America,Karl Long,30,29,377.59
5344,Stantner - Doyle,2021-05-02,2021-05-31,Classic,Latin America,Micheal Williams,30,29,377.59
1269,Okuneva and Sons,2022-01-18,2022-03-19,Elite Plus,Latin America,Ross Hines,62,60,377.17
1681,Roberts - Sipes,2020-11-05,2020-12-05,Classic,Latin America,Marshall Lawson,31,30,377.17
1252,Waelchi Inc,2021-08-07,2021-09-06,Classic,Europe,Tomas Glover,31,30,377.17
7749,Douglas-Muller,2018-09-20,2019-09-19,Classic,Europe,Christopher Little,376,364,377.03
3807,Ferry Inc,2022-02-17,2023-02-16,Elite Plus,Asia,Karl Long,376,364,377.03
7201,Quigley-O'Kon,2019-05-23,2020-05-22,Classic,North America,Angelo Payne,377,365,377.0
8061,Zboncak-Bradtke,2019-10-23,2020-10-22,Elite Plus,Latin America,Ramon Garcia,377,365,377.0
2136,"Swaniawski, Orn and Smitham",2020-06-04,2021-08-03,Elite Plus,Europe,Celia Clayton,438,425,376.16
3298,Rosemont and Sons,2021-07-07,2022-07-06,Elite Plus,Asia,Ross Hines,375,364,376.03
2410,"Tromp, Gillespie and Pimpernel",2021-10-10,2021-11-13,Elite Plus,North America,Judy Jacobs,35,34,375.74
6948,"Norman, Lakin and Lesch",2018-05-23,2019-05-22,Classic,Europe,Alice Cole,374,364,375.03
6768,"Ratke, McGlynn and Botsford",2019-08-28,2020-08-27,Classic,North America,Micheal Williams,375,365,375.0
7289,Schulist Inc,2018-01-24,2018-06-23,Classic,North America,Patty Ingram,154,150,374.73
7435,"Langworth, Lueilwitz and Wuckert",2018-06-23,2019-06-22,Classic,North America,Alton Hunt,373,364,374.02
8115,Mackerrel-Deckow,2019-10-24,2020-10-23,Classic,Europe,Christopher Little,374,365,374.0
3514,Larson - Heaney,2021-12-26,2023-12-25,Elite Plus,Asia,Marshall Lawson,746,729,373.51
7813,"Cassin, O'Keefe and Toy",2019-02-18,2020-02-17,Elite Plus,Latin America,Jerald James,372,364,373.02
1305,Stiedemann Group,2020-05-16,2021-05-15,Elite Plus,North America,Alice Cole,372,364,373.02
1095,Wuckert - Collier,2021-09-09,2022-09-08,Elite Plus,Europe,Angelo Payne,372,364,373.02
6011,"Deckow, Rempel and Orn",2020-10-21,2021-10-20,Elite Plus,Latin America,Christopher Little,370,364,371.02
7494,Konopelski PLC,2018-07-17,2019-07-16,Classic,Europe,Marshall Lawson,370,364,371.02
8051,Gillespie-Homenick,2019-08-05,2020-08-04,Classic,Latin America,Walter Sacha,371,365,371.0
6926,"Norman, Lakin and Lesch",2018-08-07,2019-08-06,Classic,Europe,Alice Cole,368,364,369.01
4769,Tromp Group,2020-11-01,2021-10-31,Elite Plus,North America,Sonja Griffin,368,364,369.01
3536,Crist Group,2022-03-12,2023-03-11,Elite Plus,Asia,Walter Sacha,367,364,368.01
4452,"Nitzsche, Swift and Muller",2020-08-17,2021-08-16,Elite Plus,North America,Cecelia Burgess,367,364,368.01
1831,Schuster - Torp,2021-06-20,2024-06-19,Elite Plus,North America,Ramon Garcia,1102,1095,367.33
5961,Gaverman - Boyer,2020-05-02,2021-05-01,Classic,Asia,Judy Jacobs,366,364,367.01
7427,"Glover, Jast and Cassin",2018-10-22,2019-10-21,Classic,North America,Christopher Little,366,364,367.01
7348,Hudson Group,2018-08-27,2019-08-26,Classic,North America,Patty Ingram,366,364,367.01
1506,Legros and Sons,2020-10-12,2021-10-11,Classic,Latin America,Lonnie May,366,364,367.01
5285,"Rutherford, Kessler and Reichel",2021-08-07,2022-08-06,Classic,Latin America,Jerald James,366,364,367.01
4495,Zemlak Group,2020-04-06,2021-04-05,Elite Plus,North America,Celia Clayton,366,364,367.01
6985,Rosenbaum Inc,2019-08-26,2020-08-25,Elite Plus,Latin America,Judy Jacobs,367,365,367.0
1190,"Nienow, Bosco and Nolan",2020-11-04,2022-02-14,Elite Plus,North America,Judy Jacobs,469,467,366.56
4467,Zemlak Group,2020-05-17,2022-12-16,Elite Plus,North America,Celia Clayton,947,943,366.55
6497,Lesch - Wolff,2021-06-26,2022-06-25,Elite Plus,Europe,Alton Hunt,365,364,366.0
4170,Smith - Rice,2021-01-15,2022-01-14,Elite Plus,Europe,Ross Hines,365,364,366.0
5070,Considine and Sons,2021-04-19,2023-04-18,Elite Plus,Europe,Micheal Williams,730,729,365.5
815,Schimmel LLC,2021-06-10,2024-06-10,Elite Plus,North America,Ramon Garcia,1097,1096,365.33
7881,"Beier, Boone and Schoen",2018-05-24,2018-06-22,Elite Plus,Latin America,Angelo Payne,29,29,365.0
6846,"Block, Jacobi and Mueller",2019-06-07,2020-06-06,Elite Plus,North America,Dana Henderson,365,365,365.0
4309,Bundel - Reichert,2021-06-17,2021-07-16,Classic,Asia,Christopher Little,29,29,365.0
801,Schimmel LLC,2020-01-14,2021-01-12,Elite Plus,North America,Ramon Garcia,364,364,365.0
1081,Wuckert - Collier,2021-07-18,2022-07-17,Elite Plus,Europe,Angelo Payne,364,364,365.0
7858,Feeney-Cremin,2019-01-22,2020-01-21,Classic,Asia,Phil Baker,363,364,364.0
1129,"Hahn, Nienow and Baumbach",2020-12-31,2021-12-30,Classic,Asia,Christopher Little,363,364,364.0
7323,Kling and Sons,2019-01-24,2020-01-23,Classic,Europe,Celia Clayton,363,364,364.0
7206,"Prohaska, Block and Stracke",2018-10-18,2019-10-17,Classic,North America,Marsha Aguilar,363,364,364.0
3462,Barrows LLC,2020-10-31,2021-10-30,Elite Plus,North America,Grant Cortez,362,364,362.99
2891,"Bernier, Metz and Fay",2021-03-16,2022-03-15,Elite Plus,North America,Grant Cortez,362,364,362.99
6288,Kulas - Ryan,2020-06-07,2021-06-06,Elite Plus,North America,Christopher Little,362,364,362.99
3679,"Schmitt, Purdy and Reichel",2022-04-09,2023-04-08,Elite Plus,North America,Christopher Little,362,364,362.99
4681,Wolf - Kemmer,2021-10-20,2022-10-19,Elite Plus,Asia,Micheal Williams,362,364,362.99
2133,Gupta LLC,2022-01-23,2025-01-22,Elite Plus,North America,Marsha Aguilar,1087,1095,362.33
1155,"Kirlin, Streich and Wolff",2020-03-28,2021-03-28,Classic,Asia,Grant Cortez,362,365,362.0
7311,"Ledner, Ebert and Gibson",2019-07-24,2020-07-23,Classic,North America,Grant Cortez,362,365,362.0
2947,Brakus - Stantner,2020-12-11,2021-12-10,Classic,Latin America,Jerald James,361,364,361.99
2223,"Cormier, Powlowski and Murazik",2020-06-22,2021-06-21,Elite Plus,Europe,Walter Sacha,361,364,361.99
4321,Rodriguez LLC,2020-12-12,2021-12-11,Elite Plus,Asia,Dana Henderson,361,364,361.99
7575,Wyman-Bogan,2018-09-02,2019-09-01,Classic,North America,Aloyna Gregory,361,364,361.99
7131,Hartmann PLC,2018-11-22,2019-11-21,Classic,Europe,Christopher Little,360,364,360.99
7379,Schumm-Satterfield,2018-12-07,2019-12-06,Classic,North America,Karl Long,360,364,360.99
3771,Lockman and Sons,2020-11-17,2023-11-16,Elite Plus,North America,Lonnie May,1081,1094,360.66
7957,Stamm-Conn,2019-09-22,2020-09-21,Elite Plus,Asia,Alton Hunt,360,365,360.0
3347,Ferry and Sons,2021-01-19,2023-01-18,Elite Plus,Europe,Sonja Griffin,719,729,359.99
4233,"Cerner, Farrell and White",2022-01-11,2023-01-10,Elite Plus,Latin America,Walter Sacha,359,364,359.99
2604,"Mueller, Howe and Jerde",2020-06-22,2021-06-21,Classic,North America,John Sacker,358,364,358.98
4187,Rogahn Inc,2020-04-01,2021-03-31,Elite Plus,North America,John Sacker,358,364,358.98
1580,Bins LLC,2021-03-31,2021-09-07,Elite Plus,Europe,Judy Jacobs,157,160,358.16
8111,Bins-Glover,2019-11-19,2020-11-18,Classic,North America,Alice Cole,358,365,358.0
1525,Kuvalis Inc,2019-12-11,2020-12-10,Elite Plus,Latin America,Micheal Williams,358,365,358.0
1437,Conroy LLC,2020-09-16,2021-09-15,Elite Plus,Asia,Frankie Fletcher,357,364,357.98
7647,Goyette-Rosenbaum,2018-07-24,2018-12-23,Classic,Europe,Judy Jacobs,149,152,357.8
811,Schimmel LLC,2021-03-31,2021-09-27,Elite Plus,North America,Ramon Garcia,176,180,356.89
8159,"Turcotte, Kuhic and Keeling",2019-11-19,2020-11-18,Classic,North America,John Sacker,356,365,356.0
1879,Waelchi Group,2021-03-25,2022-03-24,Elite Plus,Latin America,Phil Baker,355,364,355.98
345,"Schmidt, Weissnat and Fritsch",2021-05-15,2022-05-14,Elite Plus,North America,Angelo Payne,354,364,354.97
878,"Schuppe, Schumm and Littel",2021-09-14,2022-09-13,Classic,Latin America,Micheal Williams,354,364,354.97
1903,"Koepp, Schumm and Macejkovic",2020-06-18,2021-06-17,Elite Plus,Europe,Angelo Payne,353,364,353.97
246,Nader LLC,2021-01-03,2022-01-02,Elite Plus,Europe,Marshall Lawson,353,364,353.97
7959,Hoppe Ltd,2019-08-21,2020-08-20,Elite Plus,Asia,Judy Jacobs,353,365,353.0
2530,"Friesen, Schimmel and Stamm",2021-05-05,2021-06-04,Classic,Europe,Christopher Little,29,30,352.83
4392,Kilback - Kuphal,2021-06-26,2021-07-26,Classic,North America,Ramon Garcia,29,30,352.83
7826,"Hansen, Frami and Ritchie",2019-03-24,2019-09-18,Classic,North America,Marshall Lawson,172,178,352.7
3877,Douglas - Schaden,2021-05-16,2022-02-06,Elite Plus,North America,Cecelia Burgess,257,266,352.65
5352,Beer - Ruecker,2021-04-22,2021-05-21,Classic,Latin America,Alice Cole,28,29,352.41
6528,Douglas - Kozey,2021-07-01,2021-07-30,Classic,North America,Karl Long,28,29,352.41
1300,Stiedemann Group,2020-02-13,2021-02-12,Elite Plus,North America,Alice Cole,352,365,352.0
3370,"Blick, Bernier and Flatley",2021-01-03,2022-01-02,Classic,Latin America,Celia Clayton,351,364,351.96
6236,"Stark, Murray and Rogahn",2021-08-01,2021-11-15,Elite Plus,Europe,Celia Clayton,102,106,351.23
6916,Harvey PLC,2019-06-20,2020-06-19,Classic,North America,Christopher Little,351,365,351.0
3854,Douglas - Schaden,2020-05-28,2021-05-27,Elite Plus,North America,Cecelia Burgess,350,364,350.96
4373,Gusikowski Inc,2020-10-21,2021-10-20,Elite Plus,Latin America,Aloyna Gregory,350,364,350.96
3063,Marks LLC,2021-05-11,2022-05-10,Elite Plus,Asia,Lonnie May,350,364,350.96
6681,Reichel - Leannon,2021-02-14,2022-02-13,Elite Plus,Latin America,Celia Clayton,350,364,350.96
8089,"Hauck, Cronin and Kunde",2019-11-22,2020-11-21,Classic,North America,Patty Ingram,350,365,350.0
2667,"Herman, Hackett and Agarwal",2021-06-20,2022-06-20,Classic,Europe,Angelo Payne,350,365,350.0
7356,Purdy Group,2019-01-21,2020-01-20,Classic,North America,Aloyna Gregory,349,364,349.96
247,Nader LLC,2022-05-15,2023-02-13,Elite Plus,Europe,Marshall Lawson,262,274,349.01
7203,Effertz-Lowe,2019-03-20,2020-03-19,Elite Plus,North America,Sonja Griffin,349,365,349.0
8161,"Turcotte, Kuhic and Keeling",2019-12-19,2020-12-18,Classic,North America,John Sacker,349,365,349.0
597,Gibson Group,2021-06-16,2022-06-15,Elite Plus,Europe,Sonja Griffin,348,364,348.96
3055,Marks LLC,2021-09-23,2022-09-22,Elite Plus,Asia,Lonnie May,348,364,348.96
3355,O'Kon and Sons,2020-01-14,2021-01-12,Classic,North America,Alice Cole,348,364,348.96
4457,Sanford - Armstrong,2021-09-24,2022-09-23,Elite Plus,Latin America,Marshall Lawson,348,364,348.96
4616,Renner - Schiller,2021-08-18,2024-02-14,Elite Plus,North America,Judy Jacobs,869,910,348.55
3521,Jenkins Group,2021-04-20,2022-04-19,Classic,Latin America,Lonnie May,347,364,347.95
7480,"Lowe, Kautzer and Ward",2018-11-18,2019-11-17,Classic,Asia,Frankie Fletcher,347,364,347.95
5031,Rolfson - Mann,2021-05-08,2022-05-07,Elite Plus,Europe,Tomas Glover,347,364,347.95
6651,SchoStantner - Miller,2021-05-27,2022-07-26,Elite Plus,North America,Tomas Glover,405,425,347.82
6193,"Dietrich, Larson and Murazik",2021-01-16,2022-01-16,Elite Plus,Europe,Christopher Little,347,365,347.0
6808,"Moen, Wuckert and Dicki",2019-02-26,2020-02-26,Classic,North America,Grant Cortez,347,365,347.0
1487,"Cummings, Pollich and Hoppe",2021-02-02,2022-02-01,Elite Plus,North America,Ross Hines,346,364,346.95
483,"Klocko, Runolfsson and Langosh",2021-07-19,2022-07-18,Elite Plus,North America,Ross Hines,346,364,346.95
1083,Wuckert - Collier,2020-05-19,2021-05-18,Elite Plus,Europe,Angelo Payne,346,364,346.95
1560,"Heaney, Robel and Simonis",2021-06-22,2022-06-21,Elite Plus,North America,Grant Cortez,345,364,345.95
8081,D'Amore-Ankunding,2019-11-04,2020-11-03,Classic,Europe,Ross Hines,345,365,345.0
5444,"Larkin, Dickens and Simonis",2021-05-26,2022-02-21,Elite Plus,Asia,Tomas Glover,256,271,344.8
1297,Stiedemann Group,2020-02-18,2021-02-17,Elite Plus,North America,Alice Cole,344,365,344.0
601,Gibson Group,2021-04-17,2022-04-16,Elite Plus,Europe,Sonja Griffin,343,364,343.94
6085,Quitzon LLC,2021-01-23,2022-01-22,Elite Plus,North America,Walter Sacha,343,364,343.94
5318,"Erdman, Schaden and Bechel",2020-10-24,2021-10-23,Elite Plus,Europe,Celia Clayton,342,364,342.94
7410,"Norman, Lakin and Lesch",2019-01-24,2019-08-06,Classic,Europe,Alice Cole,182,194,342.42
1664,"Bernier, West and Pimpernel",2020-10-08,2021-10-08,Classic,Latin America,Lonnie May,342,365,342.0
7009,Upton and Sons,2019-07-24,2020-07-23,Classic,Europe,Ross Hines,342,365,342.0
6772,Collins-Dickinson,2019-07-17,2020-07-16,Elite Plus,Europe,Tomas Glover,341,365,341.0
6223,Crooks LLC,2020-05-04,2021-05-03,Elite Plus,North America,Aloyna Gregory,340,364,340.93
861,"Stantner, Ponting and Rosenbaum",2020-07-21,2021-07-20,Classic,North America,Alice Cole,340,364,340.93
1092,Wuckert - Collier,2022-12-18,2023-07-18,Elite Plus,Europe,Angelo Payne,198,212,340.9
49,Hirthe - Mueller,2020-12-23,2021-01-22,Classic,Latin America,Marsha Aguilar,28,30,340.67
5729,Kessler - Fahey,2021-03-07,2021-04-06,Classic,Latin America,Christopher Little,28,30,340.67
4263,Kshlerin Group,2021-05-18,2021-06-17,Classic,Latin America,Aloyna Gregory,28,30,340.67
5079,Kuhlman - Schumm,2021-06-05,2021-07-05,Classic,Asia,Ross Hines,28,30,340.67
570,Mann - Mauston,2021-08-13,2021-09-12,Classic,Latin America,Walter Sacha,28,30,340.67
1688,Roberts - Sipes,2021-03-27,2021-04-26,Classic,Latin America,Marshall Lawson,28,30,340.67
6607,"Simonis, Boone and Swift",2021-04-16,2021-05-16,Classic,North America,Cecelia Burgess,28,30,340.67
3419,Waelchi - Botsford,2021-07-14,2021-08-13,Classic,Latin America,Walter Sacha,28,30,340.67
5618,Brekke - Wolff,2021-01-03,2022-01-02,Classic,Latin America,Marsha Aguilar,339,364,339.93
1967,Nikolaus - Bernier,2021-12-11,2022-12-10,Elite Plus,Europe,Tomas Glover,339,364,339.93
4814,Bashirian - Mante,2021-11-01,2021-11-30,Classic,Europe,Micheal Williams,27,29,339.83
5968,Gaverman - Boyer,2021-06-06,2021-07-05,Classic,Asia,Judy Jacobs,27,29,339.83
3736,McClure LLC,2021-02-18,2021-03-19,Classic,Asia,Lonnie May,27,29,339.83
1705,Schumm - Feil,2021-09-10,2021-10-09,Classic,Latin America,Patty Ingram,27,29,339.83
1247,Waelchi Inc,2021-03-27,2021-04-25,Classic,Europe,Tomas Glover,27,29,339.83
6083,Corkery LLC,2021-09-03,2026-09-02,Classic,Latin America,Aloyna Gregory,1697,1825,339.4
7548,Kassulke-Beier,2019-08-04,2020-08-03,Elite Plus,North America,Alice Cole,339,365,339.0
8121,"McClure, Howe and Pfeffer",2019-10-24,2020-10-23,Classic,Europe,Walter Sacha,339,365,339.0
2784,"Padberg, Schumm and Moen",2021-04-25,2022-04-24,Classic,North America,Lonnie May,338,364,338.93
7396,Larson Inc,2018-06-21,2019-12-20,Elite Plus,North America,Tomas Glover,507,547,338.31
6499,Lesch - Wolff,2021-12-25,2022-08-27,Elite Plus,Europe,Alton Hunt,227,245,338.18
3184,"Goldner, White and Bundel",2022-08-23,2023-08-22,Elite Plus,North America,Ramon Garcia,337,364,337.93
1167,"Zamber, Gaverman and Hableton",2020-11-11,2023-11-10,Elite Plus,Europe,Lonnie May,1012,1094,337.64
8138,Donnelly PLC,2019-11-23,2020-11-22,Classic,Europe,Tomas Glover,337,365,337.0
1870,"Kassulke, Fritsch and Lebsack",2021-12-19,2024-12-18,Elite Plus,North America,Jerald James,1011,1095,337.0
3018,Gammendor - Frost,2020-10-25,2021-10-24,Elite Plus,Europe,Frankie Fletcher,336,364,336.92
2611,Marquardt LLC,2021-05-07,2022-05-06,Elite Plus,Latin America,Karl Long,336,364,336.92
3774,Stracke - Cassin,2020-05-29,2021-05-28,Elite Plus,North America,Lonnie May,336,364,336.92
7369,"Hills, Grimes and Wuckert",2018-12-13,2019-12-12,Classic,North America,Lonnie May,335,364,335.92
4537,Leffler - Gleason,2020-11-21,2021-11-20,Elite Plus,Europe,Dana Henderson,335,364,335.92
7491,"Runte, Lueilwitz and Doyle",2018-07-03,2019-07-02,Elite Plus,Asia,Aloyna Gregory,334,364,334.92
1838,Schuster - Torp,2021-06-18,2022-06-17,Elite Plus,North America,Ramon Garcia,334,364,334.92
976,"Lubowitz, Franecki and Schuster",2021-12-24,2022-06-22,Elite Plus,Latin America,John Sacker,165,180,334.58
5850,Weissnat Group,2021-01-30,2021-07-28,Elite Plus,North America,Patty Ingram,164,179,334.41
6795,Koss-Towne,2019-06-23,2020-06-22,Classic,North America,Dana Henderson,334,365,334.0
7547,"Norman, Lakin and Lesch",2019-08-07,2020-08-06,Classic,Europe,Alice Cole,334,365,334.0
6833,Schimmel-Hintz,2019-05-23,2019-11-22,Classic,Europe,John Sacker,167,183,333.09
6120,"Romaguera, Hilll and Hayes",2021-11-17,2024-07-16,Elite Plus,North America,Ross Hines,887,972,333.08
8128,Sipes PLC,2019-11-18,2020-11-17,Classic,North America,Celia Clayton,333,365,333.0
605,"Belfact, Balistreri and Kreiger",2021-08-29,2022-08-28,Elite Plus,North America,Tomas Glover,332,364,332.91
7116,Kilback-Bednar,2019-06-18,2020-06-17,Classic,North America,Patty Ingram,332,365,332.0
4740,Jaskolski - Auer,2020-07-13,2021-07-12,Elite Plus,Europe,Aloyna Gregory,331,364,331.91
1353,Mohr - Streich,2021-10-26,2022-10-25,Elite Plus,North America,Dana Henderson,331,364,331.91
4868,Schuppe - Lynch,2020-07-14,2021-07-13,Classic,North America,Micheal Williams,331,364,331.91
4768,Tromp Group,2020-12-05,2021-12-04,Elite Plus,North America,Sonja Griffin,331,364,331.91
1044,"Johnson, Farrell and Zieme",2022-05-14,2023-04-25,Elite Plus,North America,Aloyna Gregory,314,346,331.24
5454,Jacobi - Bogisich,2020-04-02,2021-04-01,Elite Plus,North America,Frankie Fletcher,330,364,330.91
6081,O'Keefe Inc,2020-08-16,2021-08-15,Classic,North America,Patty Ingram,330,364,330.91
2847,Powlowski - Hilpert,2021-11-18,2022-11-17,Elite Plus,Asia,Sonja Griffin,330,364,330.91
4143,Reichert - Hirthe,2020-03-19,2021-03-19,Elite Plus,North America,Alice Cole,330,365,330.0
5125,"Reinger, Champlin and Streich",2020-07-08,2021-07-08,Elite Plus,North America,Marsha Aguilar,330,365,330.0
642,"Goodwin, O'Reilly and Buckridge",2020-01-08,2021-01-06,Elite Plus,North America,Judy Jacobs,329,364,329.9
1765,Hane - Oberbrunner,2020-05-23,2021-05-22,Elite Plus,Asia,Judy Jacobs,328,364,328.9
7732,Larson Inc,2019-01-06,2020-01-05,Elite Plus,North America,Tomas Glover,328,364,328.9
814,Schimmel LLC,2022-11-16,2023-05-15,Elite Plus,North America,Ramon Garcia,162,180,328.5
7942,Mueller LLC,2019-10-17,2020-10-16,Elite Plus,North America,Alice Cole,328,365,328.0
8258,"McDermott, Weimann and Medhurst",2018-12-06,2019-12-05,Classic,Europe,Sonja Griffin,327,364,327.9
1162,Rosenbaum - Hermiston,2021-05-05,2022-06-26,Elite Plus,North America,Grant Cortez,374,417,327.36
5077,Kuhlman - Schumm,2021-03-06,2021-04-04,Classic,Asia,Ross Hines,26,29,327.24
1794,"Sipes, O'Hara and Okuneva",2021-08-09,2021-09-07,Classic,Latin America,Grant Cortez,26,29,327.24
3066,"Stroman, McGlynn and Luettgen",2021-03-30,2021-04-28,Classic,North America,Alice Cole,26,29,327.24
761,Herman - Quitzon,2021-07-15,2022-07-14,Elite Plus,Europe,Alice Cole,326,364,326.9
5802,"Hilll, Friesen and O'Connell",2021-08-02,2022-08-01,Elite Plus,North America,Marsha Aguilar,326,364,326.9
1910,Osinski - Kilback,2021-01-21,2022-01-20,Elite Plus,Europe,Angelo Payne,326,364,326.9
7442,Greenfelder Ltd,2018-06-07,2019-06-07,Classic,Europe,John Sacker,326,365,326.0
1642,Weissnat - Kessler,2021-07-27,2023-07-26,Elite Plus,Europe,Lonnie May,651,729,325.95
3011,Gammendor - Frost,2020-08-31,2021-08-30,Elite Plus,Europe,Frankie Fletcher,325,364,325.89
2266,Jenkins - Kertzmann,2021-04-18,2022-04-17,Elite Plus,North America,Judy Jacobs,325,364,325.89
7412,Goyette-Rosenbaum,2018-12-24,2019-12-23,Classic,Europe,Judy Jacobs,324,364,324.89
7540,Halvorson Inc,2018-07-01,2019-06-30,Classic,Europe,Judy Jacobs,324,364,324.89
1732,Smitham Group,2020-11-28,2021-11-27,Elite Plus,North America,Jerald James,324,364,324.89
4229,"Cerner, Farrell and White",2021-02-20,2022-02-19,Elite Plus,Latin America,Walter Sacha,323,364,323.89
6658,Nolan Inc,2021-05-27,2022-05-26,Elite Plus,Europe,Tomas Glover,323,364,323.89
7637,Schulist Inc,2018-05-28,2019-05-27,Classic,North America,Patty Ingram,323,364,323.89
7253,Blanda LLC,2019-06-15,2020-06-14,Elite Plus,Europe,Marsha Aguilar,323,365,323.0
6746,"Kihn, Goldner and Welch",2021-07-05,2022-07-05,Classic,North America,Ross Hines,323,365,323.0
2495,Breitenberg LLC,2021-01-04,2024-01-03,Elite Plus,Europe,Celia Clayton,968,1094,322.96
7856,Jenkins PLC,2019-01-10,2020-01-09,Elite Plus,North America,Ramon Garcia,322,364,322.88
1043,"Johnson, Farrell and Zieme",2021-03-12,2022-03-11,Elite Plus,North America,Aloyna Gregory,322,364,322.88
1906,"Koepp, Schumm and Macejkovic",2021-10-13,2022-10-12,Elite Plus,Europe,Angelo Payne,322,364,322.88
1093,Wuckert - Collier,2022-07-09,2023-06-08,Elite Plus,Europe,Angelo Payne,295,334,322.38
1235,Fadel LLC,2021-06-30,2022-06-29,Elite Plus,North America,Alice Cole,321,364,321.88
663,"Goodwin, O'Reilly and Buckridge",2020-08-15,2021-08-14,Elite Plus,North America,Judy Jacobs,321,364,321.88
5334,Schmeler - Little,2020-12-08,2021-12-07,Elite Plus,Europe,Frankie Fletcher,321,364,321.88
6364,"Torp, Bosco and Agarwal",2020-12-26,2021-12-25,Elite Plus,North America,Christopher Little,321,364,321.88
3448,Konopelski - Mayer,2021-04-01,2024-06-27,Elite Plus,Europe,Karl Long,1043,1183,321.8
5422,"King, Crooks and Ankunding",2020-05-06,2021-05-05,Classic,Europe,Phil Baker,320,364,320.88
5074,Kuhlman - Schumm,2020-09-20,2021-09-19,Classic,Asia,Ross Hines,320,364,320.88
983,"Lubowitz, Franecki and Schuster",2022-06-30,2026-06-29,Elite Plus,Latin America,John Sacker,1282,1460,320.5
7773,"Effertz, Lebsack and Mosciski",2018-09-20,2019-07-23,Classic,North America,Ramon Garcia,268,306,319.67
5793,"Hilll, Friesen and O'Connell",2020-07-31,2021-07-30,Elite Plus,North America,Marsha Aguilar,318,364,318.87
5395,"Marks, Daniel and Larson",2021-01-12,2022-01-11,Classic,Latin America,Marsha Aguilar,318,364,318.87
6645,"Oberbrunner, Ritchie and Labadie",2021-02-11,2022-02-10,Elite Plus,Europe,Cecelia Burgess,318,364,318.87
5302,Nikolaus - Daniel,2020-10-26,2023-05-25,Elite Plus,Europe,John Sacker,821,941,318.45
4270,Hamill - Kuphal,2021-09-28,2022-09-27,Elite Plus,Europe,Tomas Glover,317,364,317.87
7425,O'Keefe-Agarwaliamson,2018-08-09,2019-08-08,Classic,North America,Tomas Glover,317,364,317.87
896,"Schuppe, Kuhic and Kerluke",2020-08-22,2021-08-21,Elite Plus,North America,Walter Sacha,317,364,317.87
908,"Lesch, Bernhard and Hills",2020-11-19,2022-12-02,Elite Plus,Europe,Jerald James,647,743,317.84
2671,Gottlieb - Smitham,2020-09-16,2023-12-04,Elite Plus,Europe,Dana Henderson,1020,1174,317.12
6922,"Bon, Runte and Bergstrom",2018-08-01,2019-07-31,Classic,North America,Ross Hines,316,364,316.87
13,Towne - Kub,2020-05-13,2021-05-12,Classic,Europe,Alton Hunt,316,364,316.87
1022,Koss - Streich,2021-08-06,2021-09-05,Classic,North America,Karl Long,26,30,316.33
3612,Schimmel - Weber,2021-08-17,2021-09-16,Classic,Latin America,Tomas Glover,26,30,316.33
1702,Schumm - Feil,2021-07-30,2021-08-29,Classic,Latin America,Patty Ingram,26,30,316.33
6199,"Dietrich, Larson and Murazik",2021-08-08,2022-06-17,Elite Plus,Europe,Christopher Little,271,313,316.02
4695,Hackett LLC,2022-03-23,2023-03-22,Elite Plus,Asia,Frankie Fletcher,315,364,315.87
7342,"Ratke, McGlynn and Botsford",2019-08-28,2020-08-27,Classic,North America,Micheal Williams,315,365,315.0
1911,Osinski - Kilback,2020-11-15,2021-11-14,Elite Plus,Europe,Angelo Payne,314,364,314.86
3223,Vandervort - Upton,2020-07-28,2021-07-27,Elite Plus,North America,John Sacker,314,364,314.86
6283,Blanda - Kerluke,2021-10-11,2021-11-09,Classic,Latin America,Celia Clayton,25,29,314.66
1954,"Marquardt, Terry and Sauer",2021-07-10,2021-08-08,Classic,Asia,Dana Henderson,25,29,314.66
2759,Jast - Balistreri,2021-09-17,2022-03-20,Elite Plus,North America,Lonnie May,158,184,313.42
6816,Raynor-Crooks,2019-08-24,2020-08-23,Elite Plus,Asia,Ramon Garcia,313,365,313.0
